Replicon_name	Species_Id	Lineage
PECL001.D.00001.P008	PECL001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00001.P009	PECL001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00002.C001	PECL001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00002.P002	PECL001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00002.P003	PECL001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00003.C001	PECL001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00003.P002	PECL001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00003.P003	PECL001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECL001.D.00003.P004	PECL001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PECR001.D.00001.C001	PECR001.D.00001	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
PEDA001.D.00001.C001	PEDA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00001.P002	PEDA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00001.P003	PEDA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00001.P004	PEDA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00001.P005	PEDA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00001.P006	PEDA001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00002.C001	PEDA001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00002.P002	PEDA001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00002.P003	PEDA001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00002.P004	PEDA001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00002.P005	PEDA001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00002.P006	PEDA001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00002.P007	PEDA001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00002.P008	PEDA001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00003.C001	PEDA001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00003.P002	PEDA001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00003.P003	PEDA001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00003.P004	PEDA001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00003.P005	PEDA001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00004.C001	PEDA001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00004.P002	PEDA001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00004.P003	PEDA001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00004.P004	PEDA001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00004.P005	PEDA001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00004.P006	PEDA001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00005.C001	PEDA001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00005.P002	PEDA001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEDA001.D.00005.P003	PEDA001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEFE001.D.00001.C001	PEFE001.D.00001	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Pelosinus
PEGI001.D.00001.C001	PEGI001.D.00001	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
PEHA001.D.00001.C001	PEHA001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pelagibacterium
PEHA001.D.00001.P002	PEHA001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pelagibacterium
PEHA002.D.00001.C001	PEHA002.D.00001	Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus
PEHE001.D.00001.C001	PEHE001.D.00001	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
PEIN001.D.00001.C001	PEIN001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEIN001.D.00001.P002	PEIN001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEIN001.D.00001.P003	PEIN001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEIN001.D.00001.P004	PEIN001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEIV001.D.00001.C001	PEIV001.D.00001	Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus
PELU001.D.00001.C001	PELU001.D.00001	Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium/Pelodictyon group;Pelodictyon
PEMA001.D.00001.C001	PEMA001.D.00001	Bacteria;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella
PEMA001.D.00001.P002	PEMA001.D.00001	Bacteria;Aquificae;Aquificales;Hydrogenothermaceae;Persephonella
PEMO001.D.00001.C001	PEMO001.D.00001	Bacteria;Thermotogae;Petrotogales;Petrotogaceae;Petrotoga
PEMU001.D.00001.C001	PEMU001.D.00001	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Petrimonas
PEPA001.D.00001.C001	PEPA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPA001.D.00002.C001	PEPA001.D.00002	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPA001.D.00003.C001	PEPA001.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPA001.D.00004.C001	PEPA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPA001.D.00005.C001	PEPA001.D.00005	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPA001.D.00006.C001	PEPA001.D.00006	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPA001.D.00007.C001	PEPA001.D.00007	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPA001.D.00008.C001	PEPA001.D.00008	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPA001.D.00009.C001	PEPA001.D.00009	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPA001.D.00010.C001	PEPA001.D.00010	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPA001.D.00011.C001	PEPA001.D.00011	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPA001.D.00011.P002	PEPA001.D.00011	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPE001.D.00001.C001	PEPE001.D.00001	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00002.C001	PEPE001.D.00002	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00003.C001	PEPE001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00003.P002	PEPE001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00003.P003	PEPE001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00003.P004	PEPE001.D.00003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00004.C001	PEPE001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00004.P002	PEPE001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00004.P003	PEPE001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00004.P004	PEPE001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00004.P005	PEPE001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00004.P006	PEPE001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00004.P007	PEPE001.D.00004	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00005.C001	PEPE001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00005.P002	PEPE001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00005.P003	PEPE001.D.00005	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00006.C001	PEPE001.D.00006	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00007.C001	PEPE001.D.00007	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00007.P002	PEPE001.D.00007	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPE001.D.00007.P003	PEPE001.D.00007	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
PEPH001.D.00001.C001	PEPH001.D.00001	Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium/Pelodictyon group;Pelodictyon
PEPO001.D.00001.C001	PEPO001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPO001.D.00002.C001	PEPO001.D.00002	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PEPR001.D.00001.C001	PEPR001.D.00001	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter
PEPR001.D.00001.P002	PEPR001.D.00001	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter
PEPR001.D.00001.P003	PEPR001.D.00001	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter
PESP001.D.00001.C001	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P002	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P003	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P004	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P005	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P006	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P007	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P008	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P009	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P010	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P011	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P012	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P013	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P014	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P015	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P016	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP001.D.00001.P017	PESP001.D.00001	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Persicobacteraceae;Persicobacter
PESP002.D.00001.C001	PESP002.D.00001	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
PESP003.D.00001.C001	PESP003.D.00001	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter
PESP004.D.00001.C001	PESP004.D.00001	Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae;Peptoniphilus
PESP005.D.00001.C001	PESP005.D.00001	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
PESP006.D.00001.C001	PESP006.D.00001	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Sporomusaceae;Pelosinus
PEST001.D.00001.C001	PEST001.D.00001	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter
PESU001.D.00001.C001	PESU001.D.00001	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Pelolinea
PEWA001.D.00001.C001	PEWA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacterium
PHAS001.D.00001.C001	PHAS001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Photorhabdus
PHAS001.D.00001.P002	PHAS001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Photorhabdus
PHCA001.D.00001.C001	PHCA001.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Phreatobacter
PHCO001.D.00001.C001	PHCO001.D.00001	Bacteria;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Phoenicibacter
PHDA001.D.00001.C001	PHDA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00001.C002	PHDA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00001.P003	PHDA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00001.P004	PHDA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00001.P005	PHDA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00001.P006	PHDA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00002.C001	PHDA001.D.00002	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00002.C002	PHDA001.D.00002	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00002.P003	PHDA001.D.00002	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00002.P004	PHDA001.D.00002	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00003.C001	PHDA001.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00003.C002	PHDA001.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00003.P003	PHDA001.D.00003	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00004.C001	PHDA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00004.C002	PHDA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00004.P003	PHDA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00004.P004	PHDA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00004.P005	PHDA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00004.P006	PHDA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHDA001.D.00004.P007	PHDA001.D.00004	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHFA001.D.00001.C001	PHFA001.D.00001	Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium
PHGA001.D.00001.C001	PHGA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHGA001.D.00001.C002	PHGA001.D.00001	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium
PHGA002.D.00001.C001	PHGA002.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00001.P002	PHGA002.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00001.P003	PHGA002.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00001.P004	PHGA002.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00001.P005	PHGA002.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00001.P006	PHGA002.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00001.P007	PHGA002.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00001.P008	PHGA002.D.00001	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00002.C001	PHGA002.D.00002	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00003.C001	PHGA002.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00003.P002	PHGA002.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00003.P003	PHGA002.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00003.P004	PHGA002.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00003.P005	PHGA002.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00003.P006	PHGA002.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00003.P007	PHGA002.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00003.P008	PHGA002.D.00003	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00004.C001	PHGA002.D.00004	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00004.P002	PHGA002.D.00004	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00004.P003	PHGA002.D.00004	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00004.P004	PHGA002.D.00004	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00004.P005	PHGA002.D.00004	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00004.P006	PHGA002.D.00004	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00004.P007	PHGA002.D.00004	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00005.C001	PHGA002.D.00005	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00005.P002	PHGA002.D.00005	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00005.P003	PHGA002.D.00005	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00005.P004	PHGA002.D.00005	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00005.P005	PHGA002.D.00005	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00005.P006	PHGA002.D.00005	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00005.P007	PHGA002.D.00005	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00006.C001	PHGA002.D.00006	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00006.P002	PHGA002.D.00006	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00006.P003	PHGA002.D.00006	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00006.P004	PHGA002.D.00006	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00006.P005	PHGA002.D.00006	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00006.P006	PHGA002.D.00006	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00007.C001	PHGA002.D.00007	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00007.P002	PHGA002.D.00007	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
PHGA002.D.00007.P003	PHGA002.D.00007	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Phaeobacter
